onset	duration	trial_type	electrodes_involved_onset	electrodes_involved_offset	sample_start	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_site_num	electrical_stimulation_current	notes	status	status_description
766.5126953	0.0002	electrical_stimulation	n/a	n/a	1569818	biphasic	LD7-LD8	177-178	6.0 mA	n/a	good	art ~1s fixed when referencing
770.6381836	0.0002	electrical_stimulation	n/a	n/a	1578267	biphasic	LD7-LD8	177-178	6.0 mA	n/a	good	n/a
775.309082	0.0002	electrical_stimulation	n/a	n/a	1587833	biphasic	LD7-LD8	177-178	6.0 mA	n/a	good	n/a
779.4282227	0.0002	electrical_stimulation	n/a	n/a	1596269	biphasic	LD7-LD8	177-178	6.0 mA	n/a	good	n/a
784.2416992	0.0002	electrical_stimulation	n/a	n/a	1606127	biphasic	LD7-LD8	177-178	6.0 mA	n/a	good	n/a
790.3598633	0.0002	electrical_stimulation	n/a	n/a	1618657	biphasic	LD7-LD8	177-178	6.0 mA	n/a	good	n/a
796.8232422	0.0002	electrical_stimulation	n/a	n/a	1631894	biphasic	LD7-LD8	177-178	6.0 mA	n/a	good	n/a
801.4995117	0.0002	electrical_stimulation	n/a	n/a	1641471	biphasic	LD7-LD8	177-178	6.0 mA	n/a	good	n/a
825.3339844	0.0002	electrical_stimulation	n/a	n/a	1690284	biphasic	LD6-LD7	176-177	6.0 mA	n/a	good	n/a
830.6865234	0.0002	electrical_stimulation	n/a	n/a	1701246	biphasic	LD6-LD7	176-177	6.0 mA	n/a	good	n/a
835.3735352	0.0002	electrical_stimulation	n/a	n/a	1710845	biphasic	LD6-LD7	176-177	6.0 mA	n/a	good	small artifacts fixed when referencing
840.8266602	0.0002	electrical_stimulation	n/a	n/a	1722013	biphasic	LD6-LD7	176-177	6.0 mA	n/a	good	art ~-0.6s fixed when referencing
846.3945313	0.0002	electrical_stimulation	n/a	n/a	1733416	biphasic	LD6-LD7	176-177	6.0 mA	n/a	good	n/a
851.9804688	0.0002	electrical_stimulation	n/a	n/a	1744856	biphasic	LD6-LD7	176-177	6.0 mA	n/a	good	n/a
857.2226563	0.0002	electrical_stimulation	n/a	n/a	1755592	biphasic	LD6-LD7	176-177	6.0 mA	n/a	good	n/a
861.3227539	0.0002	electrical_stimulation	n/a	n/a	1763989	biphasic	LD6-LD7	176-177	6.0 mA	n/a	good	n/a
866.6567383	0.0002	electrical_stimulation	n/a	n/a	1774913	biphasic	LD6-LD7	176-177	6.0 mA	n/a	good	n/a
893.1660156	0.0002	electrical_stimulation	n/a	n/a	1829204	biphasic	LD5-LD6	175-176	6.0 mA	n/a	good	n/a
898.0805664	0.0002	electrical_stimulation	n/a	n/a	1839269	biphasic	LD5-LD6	175-176	6.0 mA	n/a	good	n/a
902.9902344	0.0002	electrical_stimulation	n/a	n/a	1849324	biphasic	LD5-LD6	175-176	6.0 mA	n/a	good	n/a
907.6459961	0.0002	electrical_stimulation	n/a	n/a	1858859	biphasic	LD5-LD6	175-176	6.0 mA	n/a	good	n/a
912.3061523	0.0002	electrical_stimulation	n/a	n/a	1868403	biphasic	LD5-LD6	175-176	6.0 mA	n/a	good	n/a
916.7519531	0.0002	electrical_stimulation	n/a	n/a	1877508	biphasic	LD5-LD6	175-176	6.0 mA	n/a	good	n/a
921.121582	0.0002	electrical_stimulation	n/a	n/a	1886457	biphasic	LD5-LD6	175-176	6.0 mA	n/a	good	n/a
925.1450195	0.0002	electrical_stimulation	n/a	n/a	1894697	biphasic	LD5-LD6	175-176	6.0 mA	n/a	good	n/a
929.0537109	0.0002	electrical_stimulation	n/a	n/a	1902702	biphasic	LD5-LD6	175-176	6.0 mA	n/a	good	n/a
933.8803711	0.0002	electrical_stimulation	n/a	n/a	1912587	biphasic	LD5-LD6	175-176	6.0 mA	n/a	good	art ~1.1s fixed when referencing
938.7231445	0.0002	electrical_stimulation	n/a	n/a	1922505	biphasic	LD5-LD6	175-176	6.0 mA	n/a	good	n/a
944.9667969	0.0002	electrical_stimulation	n/a	n/a	1935292	biphasic	LD5-LD6	175-176	6.0 mA	n/a	good	n/a
950.5297852	0.0002	electrical_stimulation	n/a	n/a	1946685	biphasic	LD5-LD6	175-176	6.0 mA	n/a	good	n/a
967.8681641	0.0002	electrical_stimulation	n/a	n/a	1982194	biphasic	LD4-LD5	174-175	6.0 mA	n/a	good	n/a
971.3212891	0.0002	electrical_stimulation	n/a	n/a	1989266	biphasic	LD4-LD5	174-175	6.0 mA	n/a	bad	n/a
974.640625	0.0002	electrical_stimulation	n/a	n/a	1996064	biphasic	LD4-LD5	174-175	6.0 mA	n/a	good	n/a
979.6000977	0.0002	electrical_stimulation	n/a	n/a	2006221	biphasic	LD4-LD5	174-175	6.0 mA	n/a	good	n/a
984.7045898	0.0002	electrical_stimulation	n/a	n/a	2016675	biphasic	LD4-LD5	174-175	6.0 mA	n/a	good	n/a
988.8027344	0.0002	electrical_stimulation	n/a	n/a	2025068	biphasic	LD4-LD5	174-175	6.0 mA	n/a	good	n/a
992.7045898	0.0002	electrical_stimulation	n/a	n/a	2033059	biphasic	LD4-LD5	174-175	6.0 mA	n/a	good	n/a
995.7084961	0.0002	electrical_stimulation	n/a	n/a	2039211	biphasic	LD4-LD5	174-175	6.0 mA	n/a	good	n/a
1000.15918	0.0002	electrical_stimulation	n/a	n/a	2048326	biphasic	LD4-LD5	174-175	6.0 mA	n/a	bad	n/a
1005.708496	0.0002	electrical_stimulation	n/a	n/a	2059691	biphasic	LD4-LD5	174-175	6.0 mA	n/a	good	art ~-0.4 fixed when referencing
1010.839844	0.0002	electrical_stimulation	n/a	n/a	2070200	biphasic	LD4-LD5	174-175	6.0 mA	n/a	good	n/a
1027.240723	0.0002	electrical_stimulation	n/a	n/a	2103789	biphasic	LD3-LD4	173-174	6.0 mA	n/a	good	n/a
1031.907715	0.0002	electrical_stimulation	n/a	n/a	2113347	biphasic	LD3-LD4	173-174	6.0 mA	n/a	good	n/a
1036.239258	0.0002	electrical_stimulation	n/a	n/a	2122218	biphasic	LD3-LD4	173-174	6.0 mA	n/a	good	n/a
1041.795898	0.0002	electrical_stimulation	n/a	n/a	2133598	biphasic	LD3-LD4	173-174	6.0 mA	n/a	good	n/a
1046.344727	0.0002	electrical_stimulation	n/a	n/a	2142914	biphasic	LD3-LD4	173-174	6.0 mA	n/a	good	n/a
1051.246094	0.0002	electrical_stimulation	n/a	n/a	2152952	biphasic	LD3-LD4	173-174	6.0 mA	n/a	good	n/a
1056.234863	0.0002	electrical_stimulation	n/a	n/a	2163169	biphasic	LD3-LD4	173-174	6.0 mA	n/a	good	n/a
1060.571777	0.0002	electrical_stimulation	n/a	n/a	2172051	biphasic	LD3-LD4	173-174	6.0 mA	n/a	good	n/a
1065.571289	0.0002	electrical_stimulation	n/a	n/a	2182290	biphasic	LD3-LD4	173-174	6.0 mA	n/a	good	n/a
1069.54834	0.0002	electrical_stimulation	n/a	n/a	2190435	biphasic	LD3-LD4	173-174	6.0 mA	n/a	good	art ~1.1 fixed when referencing
1073.341309	0.0002	electrical_stimulation	n/a	n/a	2198203	biphasic	LD3-LD4	173-174	6.0 mA	n/a	good	art ~-0.6 fixed when referencing
1089.134766	0.0002	electrical_stimulation	n/a	n/a	2230548	biphasic	LD2-LD3	172-173	6.0 mA	n/a	good	n/a
1093.470215	0.0002	electrical_stimulation	n/a	n/a	2239427	biphasic	LD2-LD3	172-173	6.0 mA	n/a	good	n/a
1098.280762	0.0002	electrical_stimulation	n/a	n/a	2249279	biphasic	LD2-LD3	172-173	6.0 mA	n/a	good	n/a
1103.199219	0.0002	electrical_stimulation	n/a	n/a	2259352	biphasic	LD2-LD3	172-173	6.0 mA	n/a	good	n/a
1109.229004	0.0002	electrical_stimulation	n/a	n/a	2271701	biphasic	LD2-LD3	172-173	6.0 mA	n/a	good	n/a
1113.125	0.0002	electrical_stimulation	n/a	n/a	2279680	biphasic	LD2-LD3	172-173	6.0 mA	n/a	good	n/a
1117.362305	0.0002	electrical_stimulation	n/a	n/a	2288358	biphasic	LD2-LD3	172-173	6.0 mA	n/a	good	n/a
1122.484375	0.0002	electrical_stimulation	n/a	n/a	2298848	biphasic	LD2-LD3	172-173	6.0 mA	n/a	good	n/a
1127.324707	0.0002	electrical_stimulation	n/a	n/a	2308761	biphasic	LD2-LD3	172-173	6.0 mA	n/a	good	art ~-0.5s fixed when referencing
1131.425293	0.0002	electrical_stimulation	n/a	n/a	2317159	biphasic	LD2-LD3	172-173	6.0 mA	n/a	good	n/a
1136.109375	0.0002	electrical_stimulation	n/a	n/a	2326752	biphasic	LD2-LD3	172-173	6.0 mA	n/a	good	n/a
1141.140625	0.0002	electrical_stimulation	n/a	n/a	2337056	biphasic	LD2-LD3	172-173	6.0 mA	n/a	good	n/a
1164.172363	0.0002	electrical_stimulation	n/a	n/a	2384225	biphasic	LD1-LD2	171-172	6.0 mA	n/a	good	n/a
1167.979004	0.0002	electrical_stimulation	n/a	n/a	2392021	biphasic	LD1-LD2	171-172	6.0 mA	n/a	good	n/a
1171.999512	0.0002	electrical_stimulation	n/a	n/a	2400255	biphasic	LD1-LD2	171-172	6.0 mA	n/a	good	n/a
1176.466309	0.0002	electrical_stimulation	n/a	n/a	2409403	biphasic	LD1-LD2	171-172	6.0 mA	n/a	good	n/a
1181.143066	0.0002	electrical_stimulation	n/a	n/a	2418981	biphasic	LD1-LD2	171-172	6.0 mA	n/a	good	n/a
1186.71875	0.0002	electrical_stimulation	n/a	n/a	2430400	biphasic	LD1-LD2	171-172	6.0 mA	n/a	good	n/a
1192.265137	0.0002	electrical_stimulation	n/a	n/a	2441759	biphasic	LD1-LD2	171-172	6.0 mA	n/a	good	art ~-0.4 fixed when referencing
1196.824219	0.0002	electrical_stimulation	n/a	n/a	2451096	biphasic	LD1-LD2	171-172	6.0 mA	n/a	good	n/a
1202.172363	0.0002	electrical_stimulation	n/a	n/a	2462049	biphasic	LD1-LD2	171-172	6.0 mA	n/a	good	n/a
1207.519043	0.0002	electrical_stimulation	n/a	n/a	2472999	biphasic	LD1-LD2	171-172	6.0 mA	n/a	good	art ~-0.4 fixed when referencing
1212.75	0.0002	electrical_stimulation	n/a	n/a	2483712	biphasic	LD1-LD2	171-172	6.0 mA	n/a	good	n/a
1220.999512	0.0002	electrical_stimulation	n/a	n/a	2500607	biphasic	LD1-LD2	171-172	6.0 mA	n/a	good	n/a
1225.360352	0.0002	electrical_stimulation	n/a	n/a	2509538	biphasic	LD1-LD2	171-172	6.0 mA	n/a	good	n/a
1262.978027	0.0002	electrical_stimulation	n/a	n/a	2586579	biphasic	LA1-LA2	2-Jan	6.0 mA	n/a	good	n/a
1270.659668	0.0002	electrical_stimulation	n/a	n/a	2602311	biphasic	LA1-LA2	2-Jan	6.0 mA	n/a	good	n/a
1275.491699	0.0002	electrical_stimulation	n/a	n/a	2612207	biphasic	LA1-LA2	2-Jan	6.0 mA	n/a	good	n/a
1279.278809	0.0002	electrical_stimulation	n/a	n/a	2619963	biphasic	LA1-LA2	2-Jan	6.0 mA	n/a	good	art ~1.7s fixed when referencing
1283.52002	0.0002	electrical_stimulation	n/a	n/a	2628649	biphasic	LA1-LA2	2-Jan	6.0 mA	n/a	good	art ~1.5s fixed when referencing
1289.188477	0.0002	electrical_stimulation	n/a	n/a	2640258	biphasic	LA1-LA2	2-Jan	6.0 mA	n/a	good	n/a
1293.219238	0.0002	electrical_stimulation	n/a	n/a	2648513	biphasic	LA1-LA2	2-Jan	6.0 mA	n/a	good	n/a
1297.332031	0.0002	electrical_stimulation	n/a	n/a	2656936	biphasic	LA1-LA2	2-Jan	6.0 mA	n/a	good	n/a
1301.770996	0.0002	electrical_stimulation	n/a	n/a	2666027	biphasic	LA1-LA2	2-Jan	6.0 mA	n/a	good	n/a
1321.908203	0.0002	electrical_stimulation	n/a	n/a	2707268	biphasic	LA2-LA3	3-Feb	6.0 mA	n/a	good	art ~1.9s fixed when referencing
1326.9375	0.0002	electrical_stimulation	n/a	n/a	2717568	biphasic	LA2-LA3	3-Feb	6.0 mA	n/a	good	n/a
1330.824219	0.0002	electrical_stimulation	n/a	n/a	2725528	biphasic	LA2-LA3	3-Feb	6.0 mA	n/a	good	n/a
1335.377441	0.0002	electrical_stimulation	n/a	n/a	2734853	biphasic	LA2-LA3	3-Feb	6.0 mA	n/a	good	n/a
1339.208008	0.0002	electrical_stimulation	n/a	n/a	2742698	biphasic	LA2-LA3	3-Feb	6.0 mA	n/a	good	art. ~1.6 fixed when referencing
1343.456543	0.0002	electrical_stimulation	n/a	n/a	2751399	biphasic	LA2-LA3	3-Feb	6.0 mA	n/a	good	n/a
1347.27002	0.0002	electrical_stimulation	n/a	n/a	2759209	biphasic	LA2-LA3	3-Feb	6.0 mA	n/a	good	n/a
1350.832031	0.0002	electrical_stimulation	n/a	n/a	2766504	biphasic	LA2-LA3	3-Feb	6.0 mA	n/a	good	n/a
1355.313477	0.0002	electrical_stimulation	n/a	n/a	2775682	biphasic	LA2-LA3	3-Feb	6.0 mA	n/a	good	n/a
1359.678711	0.0002	electrical_stimulation	n/a	n/a	2784622	biphasic	LA2-LA3	3-Feb	6.0 mA	n/a	good	n/a
1376.949219	0.0002	electrical_stimulation	n/a	n/a	2819992	biphasic	LA3-LA4	4-Mar	6.0 mA	n/a	good	art ~-1s to -0.5 fixed when referencing
1382.999023	0.0002	electrical_stimulation	n/a	n/a	2832382	biphasic	LA3-LA4	4-Mar	6.0 mA	n/a	good	n/a
1387.679688	0.0002	electrical_stimulation	n/a	n/a	2841968	biphasic	LA3-LA4	4-Mar	6.0 mA	n/a	good	n/a
1392.687012	0.0002	electrical_stimulation	n/a	n/a	2852223	biphasic	LA3-LA4	4-Mar	6.0 mA	n/a	good	art. ~0.3 fixed when referencing
1396.820801	0.0002	electrical_stimulation	n/a	n/a	2860689	biphasic	LA3-LA4	4-Mar	6.0 mA	n/a	good	n/a
1400.490234	0.0002	electrical_stimulation	n/a	n/a	2868204	biphasic	LA3-LA4	4-Mar	6.0 mA	n/a	good	n/a
1403.509277	0.0002	electrical_stimulation	n/a	n/a	2874387	biphasic	LA3-LA4	4-Mar	6.0 mA	n/a	good	n/a
1407.412598	0.0002	electrical_stimulation	n/a	n/a	2882381	biphasic	LA3-LA4	4-Mar	6.0 mA	n/a	good	n/a
1411.40332	0.0002	electrical_stimulation	n/a	n/a	2890554	biphasic	LA3-LA4	4-Mar	6.0 mA	n/a	good	n/a
1429.121094	0.0002	electrical_stimulation	n/a	n/a	2926840	biphasic	LB1-LB2	16-17	6.0 mA	n/a	good	n/a
1433.44873	0.0002	electrical_stimulation	n/a	n/a	2935703	biphasic	LB1-LB2	16-17	6.0 mA	n/a	good	n/a
1437.879395	0.0002	electrical_stimulation	n/a	n/a	2944777	biphasic	LB1-LB2	16-17	6.0 mA	n/a	good	n/a
1441.686035	0.0002	electrical_stimulation	n/a	n/a	2952573	biphasic	LB1-LB2	16-17	6.0 mA	n/a	good	n/a
1445.472168	0.0002	electrical_stimulation	n/a	n/a	2960327	biphasic	LB1-LB2	16-17	6.0 mA	n/a	good	n/a
1449.696289	0.0002	electrical_stimulation	n/a	n/a	2968978	biphasic	LB1-LB2	16-17	6.0 mA	n/a	good	n/a
1454.235352	0.0002	electrical_stimulation	n/a	n/a	2978274	biphasic	LB1-LB2	16-17	6.0 mA	n/a	good	art. ~ -0.6 fixed when referencing
1459.571289	0.0002	electrical_stimulation	n/a	n/a	2989202	biphasic	LB1-LB2	16-17	6.0 mA	n/a	good	n/a
1475.807617	0.0002	electrical_stimulation	n/a	n/a	3022454	biphasic	LB2-LB3	17-18	6.0 mA	n/a	good	n/a
1481.146973	0.0002	electrical_stimulation	n/a	n/a	3033389	biphasic	LB2-LB3	17-18	6.0 mA	n/a	good	n/a
1485.816895	0.0002	electrical_stimulation	n/a	n/a	3042953	biphasic	LB2-LB3	17-18	6.0 mA	n/a	good	n/a
1490.381348	0.0002	electrical_stimulation	n/a	n/a	3052301	biphasic	LB2-LB3	17-18	6.0 mA	n/a	good	n/a
1493.932129	0.0002	electrical_stimulation	n/a	n/a	3059573	biphasic	LB2-LB3	17-18	6.0 mA	n/a	good	n/a
1497.376465	0.0002	electrical_stimulation	n/a	n/a	3066627	biphasic	LB2-LB3	17-18	6.0 mA	n/a	bad	n/a
1500.812012	0.0002	electrical_stimulation	n/a	n/a	3073663	biphasic	LB2-LB3	17-18	6.0 mA	n/a	good	n/a
1505.638184	0.0002	electrical_stimulation	n/a	n/a	3083547	biphasic	LB2-LB3	17-18	6.0 mA	n/a	good	n/a
1510.550781	0.0002	electrical_stimulation	n/a	n/a	3093608	biphasic	LB2-LB3	17-18	6.0 mA	n/a	good	art ~1.6 fixed when referencing
