onset	duration	trial_type	electrodes_involved_onset	electrodes_involved_offset	sample_start	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_site_num	electrical_stimulation_current	notes	status	status_description
421.8964844	0.0002	electrical_stimulation	n/a	n/a	864044	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	n/a
425.5986328	0.0002	electrical_stimulation	n/a	n/a	871626	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
429.4873047	0.0002	electrical_stimulation	n/a	n/a	879590	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	n/a
433.512207	0.0002	electrical_stimulation	n/a	n/a	887833	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	n/a
437.4023438	0.0002	electrical_stimulation	n/a	n/a	895800	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
441.5874023	0.0002	electrical_stimulation	n/a	n/a	904371	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	n/a
445.659668	0.0002	electrical_stimulation	n/a	n/a	912711	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	n/a
450.0087891	0.0002	electrical_stimulation	n/a	n/a	921618	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
454.0800781	0.0002	electrical_stimulation	n/a	n/a	929956	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
457.9736328	0.0002	electrical_stimulation	n/a	n/a	937930	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	n/a
461.8056641	0.0002	electrical_stimulation	n/a	n/a	945778	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	n/a
465.7260742	0.0002	electrical_stimulation	n/a	n/a	953807	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	n/a
469.5004883	0.0002	electrical_stimulation	n/a	n/a	961537	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	n/a
473.4223633	0.0002	electrical_stimulation	n/a	n/a	969569	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
477.4614258	0.0002	electrical_stimulation	n/a	n/a	977841	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	n/a
481.6386719	0.0002	electrical_stimulation	n/a	n/a	986396	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
485.9604492	0.0002	electrical_stimulation	n/a	n/a	995247	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
490.0166016	0.0002	electrical_stimulation	n/a	n/a	1003554	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
493.8173828	0.0002	electrical_stimulation	n/a	n/a	1011338	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
498.4824219	0.0002	electrical_stimulation	n/a	n/a	1020892	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	n/a
502.4248047	0.0002	electrical_stimulation	n/a	n/a	1028966	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
506.480957	0.0002	electrical_stimulation	n/a	n/a	1037273	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
510.9633789	0.0002	electrical_stimulation	n/a	n/a	1046453	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	n/a
515.0302734	0.0002	electrical_stimulation	n/a	n/a	1054782	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	n/a
418.0239258	0.0002	electrical_stimulation	n/a	n/a	856113	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
524.034668	0.0002	electrical_stimulation	n/a	n/a	1073223	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
528.1791992	0.0002	electrical_stimulation	n/a	n/a	1081711	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
531.8076172	0.0002	electrical_stimulation	n/a	n/a	1089142	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
535.7177734	0.0002	electrical_stimulation	n/a	n/a	1097150	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
540.5239258	0.0002	electrical_stimulation	n/a	n/a	1106993	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	n/a
544.7216797	0.0002	electrical_stimulation	n/a	n/a	1115590	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
548.8457031	0.0002	electrical_stimulation	n/a	n/a	1124036	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
552.9697266	0.0002	electrical_stimulation	n/a	n/a	1132482	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
557.625	0.0002	electrical_stimulation	n/a	n/a	1142016	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
562.1035156	0.0002	electrical_stimulation	n/a	n/a	1151188	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
567.0615234	0.0002	electrical_stimulation	n/a	n/a	1161342	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
571.1958008	0.0002	electrical_stimulation	n/a	n/a	1169809	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
575.5493164	0.0002	electrical_stimulation	n/a	n/a	1178725	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
579.7978516	0.0002	electrical_stimulation	n/a	n/a	1187426	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
584.2504883	0.0002	electrical_stimulation	n/a	n/a	1196545	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
588.4995117	0.0002	electrical_stimulation	n/a	n/a	1205247	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
593.0087891	0.0002	electrical_stimulation	n/a	n/a	1214482	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
597.5864258	0.0002	electrical_stimulation	n/a	n/a	1223857	biphasic	RC1-RC2	31-32	6.0 mA	n/a	good	wrong onset corrected
631.6967773	0.0002	electrical_stimulation	n/a	n/a	1293715	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	wrong onset corrected
635.628418	0.0002	electrical_stimulation	n/a	n/a	1301767	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	wrong onset corrected
639.4536133	0.0002	electrical_stimulation	n/a	n/a	1309601	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	n/a
643.015625	0.0002	electrical_stimulation	n/a	n/a	1316896	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	wrong onset corrected
647.3740234	0.0002	electrical_stimulation	n/a	n/a	1325822	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	wrong onset corrected
651.2426758	0.0002	electrical_stimulation	n/a	n/a	1333745	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	wrong onset corrected
654.9794922	0.0002	electrical_stimulation	n/a	n/a	1341398	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	n/a
658.4628906	0.0002	electrical_stimulation	n/a	n/a	1348532	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	wrong onset corrected
662.5703125	0.0002	electrical_stimulation	n/a	n/a	1356944	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	n/a
666.2573242	0.0002	electrical_stimulation	n/a	n/a	1364495	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	wrong onset corrected
669.8637695	0.0002	electrical_stimulation	n/a	n/a	1371881	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	n/a
673.6030273	0.0002	electrical_stimulation	n/a	n/a	1379539	biphasic	RA1-RA2	2-Jan	6.0 mA	n/a	good	wrong onset corrected
695.409668	0.0002	electrical_stimulation	n/a	n/a	1424199	biphasic	RB3-RB4	18-19	6.0 mA	n/a	good	n/a
699.3173828	0.0002	electrical_stimulation	n/a	n/a	1432202	biphasic	RB3-RB4	18-19	6.0 mA	n/a	good	n/a
726.7768555	0.0002	electrical_stimulation	n/a	n/a	1488439	biphasic	RB4-RB5	19-20	6.0 mA	n/a	good	n/a
730.7651367	0.0002	electrical_stimulation	n/a	n/a	1496607	biphasic	RB4-RB5	19-20	6.0 mA	n/a	good	wrong onset corrected
734.597168	0.0002	electrical_stimulation	n/a	n/a	1504455	biphasic	RB4-RB5	19-20	6.0 mA	n/a	good	n/a
738.4970703	0.0002	electrical_stimulation	n/a	n/a	1512442	biphasic	RB4-RB5	19-20	6.0 mA	n/a	good	wrong onset corrected
742.4174805	0.0002	electrical_stimulation	n/a	n/a	1520471	biphasic	RB4-RB5	19-20	6.0 mA	n/a	good	wrong onset corrected
746.1191406	0.0002	electrical_stimulation	n/a	n/a	1528052	biphasic	RB4-RB5	19-20	6.0 mA	n/a	good	wrong onset corrected
749.7841797	0.0002	electrical_stimulation	n/a	n/a	1535558	biphasic	RB4-RB5	19-20	6.0 mA	n/a	good	wrong onset corrected
753.6108398	0.0002	electrical_stimulation	n/a	n/a	1543395	biphasic	RB4-RB5	19-20	6.0 mA	n/a	good	wrong onset corrected
757.4213867	0.0002	electrical_stimulation	n/a	n/a	1551199	biphasic	RB4-RB5	19-20	6.0 mA	n/a	good	wrong onset corrected
761.8115234	0.0002	electrical_stimulation	n/a	n/a	1560190	biphasic	RB4-RB5	19-20	6.0 mA	n/a	good	wrong onset corrected
766.6967773	0.0002	electrical_stimulation	n/a	n/a	1570195	biphasic	RB4-RB5	19-20	6.0 mA	n/a	good	n/a
770.3979492	0.0002	electrical_stimulation	n/a	n/a	1577775	biphasic	RB4-RB5	19-20	6.0 mA	n/a	good	wrong onset corrected
804.0288086	0.0002	electrical_stimulation	n/a	n/a	1646651	biphasic	RVL1-RVL2	151-152	6.0 mA	n/a	good	n/a
813.9130859	0.0002	electrical_stimulation	n/a	n/a	1666894	biphasic	RVL1-RVL2	151-152	6.0 mA	n/a	good	n/a
818.3701172	0.0002	electrical_stimulation	n/a	n/a	1676022	biphasic	RVL1-RVL2	151-152	6.0 mA	n/a	good	n/a
822.4638672	0.0002	electrical_stimulation	n/a	n/a	1684406	biphasic	RVL1-RVL2	151-152	6.0 mA	n/a	good	n/a
826.3525391	0.0002	electrical_stimulation	n/a	n/a	1692370	biphasic	RVL1-RVL2	151-152	6.0 mA	n/a	good	n/a
830.7001953	0.0002	electrical_stimulation	n/a	n/a	1701274	biphasic	RVL1-RVL2	151-152	6.0 mA	n/a	good	n/a
834.8710938	0.0002	electrical_stimulation	n/a	n/a	1709816	biphasic	RVL1-RVL2	151-152	6.0 mA	n/a	good	n/a
839.1303711	0.0002	electrical_stimulation	n/a	n/a	1718539	biphasic	RVL1-RVL2	151-152	6.0 mA	n/a	good	n/a
843.1972656	0.0002	electrical_stimulation	n/a	n/a	1726868	biphasic	RVL1-RVL2	151-152	6.0 mA	n/a	good	n/a
847.628418	0.0002	electrical_stimulation	n/a	n/a	1735943	biphasic	RVL1-RVL2	151-152	6.0 mA	n/a	good	n/a
851.6596679375	0.0002	electrical_stimulation	n/a	n/a	1744199	biphasic	RVL1-RVL2	151-152	6.0 mA	n/a	good	no stim artifact?
855.418457	0.0002	electrical_stimulation	n/a	n/a	1751897	biphasic	RVL1-RVL2	151-152	6.0 mA	n/a	good	wrong onset corrected
859.5996094	0.0002	electrical_stimulation	n/a	n/a	1760460	biphasic	RVL1-RVL2	151-152	6.0 mA	n/a	good	wrong onset corrected
911.3457031	0.0002	electrical_stimulation	n/a	n/a	1866436	biphasic	RT2-RT3	62-63	6.0 mA	n/a	good	n/a
915.3544922	0.0002	electrical_stimulation	n/a	n/a	1874646	biphasic	RT2-RT3	62-63	6.0 mA	n/a	good	n/a
920.1411133	0.0002	electrical_stimulation	n/a	n/a	1884449	biphasic	RT2-RT3	62-63	6.0 mA	n/a	good	wrong onset corrected
924.6455078	0.0002	electrical_stimulation	n/a	n/a	1893674	biphasic	RT2-RT3	62-63	6.0 mA	n/a	good	wrong onset corrected
929.3056641	0.0002	electrical_stimulation	n/a	n/a	1903218	biphasic	RT2-RT3	62-63	6.0 mA	n/a	good	n/a
933.6962891	0.0002	electrical_stimulation	n/a	n/a	1912210	biphasic	RT2-RT3	62-63	6.0 mA	n/a	good	wrong onset corrected
937.965332	0.0002	electrical_stimulation	n/a	n/a	1920953	biphasic	RT2-RT3	62-63	6.0 mA	n/a	good	n/a
943.675293	0.0002	electrical_stimulation	n/a	n/a	1932647	biphasic	RT2-RT3	62-63	6.0 mA	n/a	good	wrong onset corrected
948.1577148	0.0002	electrical_stimulation	n/a	n/a	1941827	biphasic	RT2-RT3	62-63	6.0 mA	n/a	good	n/a
952.5317383	0.0002	electrical_stimulation	n/a	n/a	1950785	biphasic	RT2-RT3	62-63	6.0 mA	n/a	good	n/a
956.9267578	0.0002	electrical_stimulation	n/a	n/a	1959786	biphasic	RT2-RT3	62-63	6.0 mA	n/a	good	n/a
961.0615234	0.0002	electrical_stimulation	n/a	n/a	1968254	biphasic	RT2-RT3	62-63	6.0 mA	n/a	good	n/a
964.7519531	0.0002	electrical_stimulation	n/a	n/a	1975812	biphasic	RT2-RT3	62-63	6.0 mA	n/a	good	n/a
987.3613281	0.0002	electrical_stimulation	n/a	n/a	2022116	biphasic	RT4-RT5	64-65	6.0 mA	n/a	good	n/a
991.3808594	0.0002	electrical_stimulation	n/a	n/a	2030348	biphasic	RT4-RT5	64-65	6.0 mA	n/a	good	n/a
995.4682617	0.0002	electrical_stimulation	n/a	n/a	2038719	biphasic	RT4-RT5	64-65	6.0 mA	n/a	good	n/a
999.7075195	0.0002	electrical_stimulation	n/a	n/a	2047401	biphasic	RT4-RT5	64-65	6.0 mA	n/a	good	n/a
1004.331055	0.0002	electrical_stimulation	n/a	n/a	2056870	biphasic	RT4-RT5	64-65	6.0 mA	n/a	good	n/a
1008.668945	0.0002	electrical_stimulation	n/a	n/a	2065754	biphasic	RT4-RT5	64-65	6.0 mA	n/a	good	n/a
1012.537109	0.0002	electrical_stimulation	n/a	n/a	2073676	biphasic	RT4-RT5	64-65	6.0 mA	n/a	good	n/a
1016.744629	0.0002	electrical_stimulation	n/a	n/a	2082293	biphasic	RT4-RT5	64-65	6.0 mA	n/a	good	n/a
1021.285645	0.0002	electrical_stimulation	n/a	n/a	2091593	biphasic	RT4-RT5	64-65	6.0 mA	n/a	good	n/a
1025.873535	0.0002	electrical_stimulation	n/a	n/a	2100989	biphasic	RT4-RT5	64-65	6.0 mA	n/a	good	n/a
1030.628418	0.0002	electrical_stimulation	n/a	n/a	2110727	biphasic	RT4-RT5	64-65	6.0 mA	n/a	good	wrong onset corrected
1035.060547	0.0002	electrical_stimulation	n/a	n/a	2119804	biphasic	RT4-RT5	64-65	6.0 mA	n/a	good	wrong onset corrected
1039.589844	0.0002	electrical_stimulation	n/a	n/a	2129080	biphasic	RT4-RT5	64-65	6.0 mA	n/a	good	n/a
1065.013184	0.0002	electrical_stimulation	n/a	n/a	2181147	biphasic	RT7-RT8	67-68	6.0 mA	n/a	good	n/a
1068.907715	0.0002	electrical_stimulation	n/a	n/a	2189123	biphasic	RT7-RT8	67-68	6.0 mA	n/a	good	n/a
1073.156738	0.0002	electrical_stimulation	n/a	n/a	2197825	biphasic	RT7-RT8	67-68	6.0 mA	n/a	good	n/a
1077.255859	0.0002	electrical_stimulation	n/a	n/a	2206220	biphasic	RT7-RT8	67-68	6.0 mA	n/a	good	wrong onset corrected
1082.181641	0.0002	electrical_stimulation	n/a	n/a	2216308	biphasic	RT7-RT8	67-68	6.0 mA	n/a	good	n/a
1088.464844	0.0002	electrical_stimulation	n/a	n/a	2229176	biphasic	RT7-RT8	67-68	6.0 mA	n/a	good	wrong onset corrected
1094.913574	0.0002	electrical_stimulation	n/a	n/a	2242383	biphasic	RT7-RT8	67-68	6.0 mA	n/a	good	wrong onset corrected
1099.908203	0.0002	electrical_stimulation	n/a	n/a	2252612	biphasic	RT7-RT8	67-68	6.0 mA	n/a	good	wrong onset corrected
1104.005859	0.0002	electrical_stimulation	n/a	n/a	2261004	biphasic	RT7-RT8	67-68	6.0 mA	n/a	good	wrong onset corrected
1107.791016	0.0002	electrical_stimulation	n/a	n/a	2268756	biphasic	RT7-RT8	67-68	6.0 mA	n/a	good	wrong onset corrected
1111.821289	0.0002	electrical_stimulation	n/a	n/a	2277010	biphasic	RT7-RT8	67-68	6.0 mA	n/a	good	wrong onset corrected
1115.959961	0.0002	electrical_stimulation	n/a	n/a	2285486	biphasic	RT7-RT8	67-68	6.0 mA	n/a	good	n/a
1140.148926	0.0002	electrical_stimulation	n/a	n/a	2335025	biphasic	ROC1-ROC2	88-89	6.0 mA	n/a	good	n/a
1165.828125	0.0002	electrical_stimulation	n/a	n/a	2387616	biphasic	ROC2-ROC3	89-90	6.0 mA	n/a	good	n/a
1170.087402	0.0002	electrical_stimulation	n/a	n/a	2396339	biphasic	ROC2-ROC3	89-90	6.0 mA	n/a	good	n/a
1174.513672	0.0002	electrical_stimulation	n/a	n/a	2405404	biphasic	ROC2-ROC3	89-90	6.0 mA	n/a	good	n/a
1179.352051	0.0002	electrical_stimulation	n/a	n/a	2415313	biphasic	ROC2-ROC3	89-90	6.0 mA	n/a	good	n/a
1183.491211	0.0002	electrical_stimulation	n/a	n/a	2423790	biphasic	ROC2-ROC3	89-90	6.0 mA	n/a	good	n/a
1188.188477	0.0002	electrical_stimulation	n/a	n/a	2433410	biphasic	ROC2-ROC3	89-90	6.0 mA	n/a	good	n/a
1192.307129	0.0002	electrical_stimulation	n/a	n/a	2441845	biphasic	ROC2-ROC3	89-90	6.0 mA	n/a	good	n/a
1196.712402	0.0002	electrical_stimulation	n/a	n/a	2450867	biphasic	ROC2-ROC3	89-90	6.0 mA	n/a	good	n/a
1201.305664	0.0002	electrical_stimulation	n/a	n/a	2460274	biphasic	ROC2-ROC3	89-90	6.0 mA	n/a	good	n/a
1206.195801	0.0002	electrical_stimulation	n/a	n/a	2470289	biphasic	ROC2-ROC3	89-90	6.0 mA	n/a	good	n/a
1210.471191	0.0002	electrical_stimulation	n/a	n/a	2479045	biphasic	ROC2-ROC3	89-90	6.0 mA	n/a	good	n/a
1215.074219	0.0002	electrical_stimulation	n/a	n/a	2488472	biphasic	ROC2-ROC3	89-90	6.0 mA	n/a	good	n/a
1219.135742	0.0002	electrical_stimulation	n/a	n/a	2496790	biphasic	ROC2-ROC3	89-90	6.0 mA	n/a	good	n/a
1249.327637	0.0002	electrical_stimulation	n/a	n/a	2558623	biphasic	ROC4-ROC5	91-92	6.0 mA	n/a	good	n/a
1274.233887	0.0002	electrical_stimulation	n/a	n/a	2609631	biphasic	ROC5-ROC6	92-93	6.0 mA	n/a	good	n/a
1279.775879	0.0002	electrical_stimulation	n/a	n/a	2620981	biphasic	ROC5-ROC6	92-93	6.0 mA	n/a	good	wrong onset corrected
1284.697266	0.0002	electrical_stimulation	n/a	n/a	2631060	biphasic	ROC5-ROC6	92-93	6.0 mA	n/a	good	n/a
1290.405762	0.0002	electrical_stimulation	n/a	n/a	2642751	biphasic	ROC5-ROC6	92-93	6.0 mA	n/a	good	n/a
1294.847656	0.0002	electrical_stimulation	n/a	n/a	2651848	biphasic	ROC5-ROC6	92-93	6.0 mA	n/a	good	n/a
1299.299805	0.0002	electrical_stimulation	n/a	n/a	2660966	biphasic	ROC5-ROC6	92-93	6.0 mA	n/a	good	n/a
1303.903809	0.0002	electrical_stimulation	n/a	n/a	2670395	biphasic	ROC5-ROC6	92-93	6.0 mA	n/a	good	n/a
1308.048828	0.0002	electrical_stimulation	n/a	n/a	2678884	biphasic	ROC5-ROC6	92-93	6.0 mA	n/a	good	wrong onset corrected
1312.286621	0.0002	electrical_stimulation	n/a	n/a	2687563	biphasic	ROC5-ROC6	92-93	6.0 mA	n/a	good	n/a
1316.859375	0.0002	electrical_stimulation	n/a	n/a	2696928	biphasic	ROC5-ROC6	92-93	6.0 mA	n/a	good	wrong onset corrected
1321.071777	0.0002	electrical_stimulation	n/a	n/a	2705555	biphasic	ROC5-ROC6	92-93	6.0 mA	n/a	good	wrong onset corrected
1325.028809	0.0002	electrical_stimulation	n/a	n/a	2713659	biphasic	ROC5-ROC6	92-93	6.0 mA	n/a	good	wrong onset corrected
1329.105469	0.0002	electrical_stimulation	n/a	n/a	2722008	biphasic	ROC5-ROC6	92-93	6.0 mA	n/a	good	n/a
1354.883789	0.0002	electrical_stimulation	n/a	n/a	2774802	biphasic	ROC7-ROC8	94-95	6.0 mA	n/a	good	n/a
1359.122559	0.0002	electrical_stimulation	n/a	n/a	2783483	biphasic	ROC7-ROC8	94-95	6.0 mA	n/a	good	n/a
1363.126953	0.0002	electrical_stimulation	n/a	n/a	2791684	biphasic	ROC7-ROC8	94-95	6.0 mA	n/a	good	n/a
