onset	duration	trial_type	electrodes_involved_onset	electrodes_involved_offset	sample_start	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_site_num	electrical_stimulation_current	notes	status	status_description
1226.3046875	0.0002	electrical_stimulation	n/a	n/a	2511472	biphasic	RB2-RB3	136-137	6.0 mA	n/a	good	n/a
1229.26513671875	0.0002	electrical_stimulation	n/a	n/a	2517535	biphasic	RB2-RB3	136-137	6.0 mA	n/a	good	n/a
1232.6494140625	0.0002	electrical_stimulation	n/a	n/a	2524466	biphasic	RB2-RB3	136-137	6.0 mA	n/a	bad	n/a
1256.11962890625	0.0002	electrical_stimulation	n/a	n/a	2572533	biphasic	RB3-RB4	137-138	6.0 mA	n/a	good	n/a
1260.56591796875	0.0002	electrical_stimulation	n/a	n/a	2581639	biphasic	RB3-RB4	137-138	6.0 mA	n/a	good	n/a
1264.37158203125	0.0002	electrical_stimulation	n/a	n/a	2589433	biphasic	RB3-RB4	137-138	6.0 mA	n/a	good	n/a
1268.626953125	0.0002	electrical_stimulation	n/a	n/a	2598148	biphasic	RB3-RB4	137-138	6.0 mA	n/a	good	n/a
1272.28515625	0.0002	electrical_stimulation	n/a	n/a	2605640	biphasic	RB3-RB4	137-138	6.0 mA	n/a	good	n/a
1275.8876953125	0.0002	electrical_stimulation	n/a	n/a	2613018	biphasic	RB3-RB4	137-138	6.0 mA	n/a	good	n/a
1280.31396484375	0.0002	electrical_stimulation	n/a	n/a	2622083	biphasic	RB3-RB4	137-138	6.0 mA	n/a	good	n/a
1284.53759765625	0.0002	electrical_stimulation	n/a	n/a	2630733	biphasic	RB3-RB4	137-138	6.0 mA	n/a	good	n/a
1287.9365234375	0.0002	electrical_stimulation	n/a	n/a	2637694	biphasic	RB3-RB4	137-138	6.0 mA	n/a	good	n/a
1291.5234375	0.0002	electrical_stimulation	n/a	n/a	2645040	biphasic	RB3-RB4	137-138	6.0 mA	n/a	good	n/a
1313.013671875	0.0002	electrical_stimulation	n/a	n/a	2689052	biphasic	RB4-RB5	138-139	6.0 mA	n/a	good	n/a
1319.2275390625	0.0002	electrical_stimulation	n/a	n/a	2701778	biphasic	RB4-RB5	138-139	6.0 mA	n/a	good	n/a
1322.923828125	0.0002	electrical_stimulation	n/a	n/a	2709348	biphasic	RB4-RB5	138-139	6.0 mA	n/a	good	n/a
1326.5009765625	0.0002	electrical_stimulation	n/a	n/a	2716674	biphasic	RB4-RB5	138-139	6.0 mA	n/a	good	n/a
1330.2275390625	0.0002	electrical_stimulation	n/a	n/a	2724306	biphasic	RB4-RB5	138-139	6.0 mA	n/a	good	n/a
1335.560546875	0.0002	electrical_stimulation	n/a	n/a	2735228	biphasic	RB4-RB5	138-139	6.0 mA	n/a	good	n/a
1339.64306640625	0.0002	electrical_stimulation	n/a	n/a	2743589	biphasic	RB4-RB5	138-139	6.0 mA	n/a	good	n/a
1343.599609375	0.0002	electrical_stimulation	n/a	n/a	2751692	biphasic	RB4-RB5	138-139	6.0 mA	n/a	good	n/a
1347.556640625	0.0002	electrical_stimulation	n/a	n/a	2759796	biphasic	RB4-RB5	138-139	6.0 mA	n/a	good	n/a
1351.0556640625	0.0002	electrical_stimulation	n/a	n/a	2766962	biphasic	RB4-RB5	138-139	6.0 mA	n/a	good	n/a
1354.1201171875	0.0002	electrical_stimulation	n/a	n/a	2773238	biphasic	RB4-RB5	138-139	6.0 mA	n/a	good	n/a
1358.84423828125	0.0002	electrical_stimulation	n/a	n/a	2782913	biphasic	RB4-RB5	138-139	6.0 mA	n/a	good	n/a
1399.04541015625	0.0002	electrical_stimulation	n/a	n/a	2865245	biphasic	RB11-RB12	145-146	6.0 mA	n/a	good	n/a
1401.85986328125	0.0002	electrical_stimulation	n/a	n/a	2871009	biphasic	RB11-RB12	145-146	6.0 mA	n/a	good	n/a
1404.96240234375	0.0002	electrical_stimulation	n/a	n/a	2877363	biphasic	RB11-RB12	145-146	6.0 mA	n/a	good	n/a
1407.8662109375	0.0002	electrical_stimulation	n/a	n/a	2883310	biphasic	RB11-RB12	145-146	6.0 mA	n/a	good	n/a
1410.21142578125	0.0002	electrical_stimulation	n/a	n/a	2888113	biphasic	RB11-RB12	145-146	6.0 mA	n/a	good	n/a
1414.1328125	0.0002	electrical_stimulation	n/a	n/a	2896144	biphasic	RB11-RB12	145-146	6.0 mA	n/a	good	n/a
1417.34912109375	0.0002	electrical_stimulation	n/a	n/a	2902731	biphasic	RB11-RB12	145-146	6.0 mA	n/a	good	n/a
1420.810546875	0.0002	electrical_stimulation	n/a	n/a	2909820	biphasic	RB11-RB12	145-146	6.0 mA	n/a	good	n/a
1425.27880859375	0.0002	electrical_stimulation	n/a	n/a	2918971	biphasic	RB11-RB12	145-146	6.0 mA	n/a	good	n/a
1429.4912109375	0.0002	electrical_stimulation	n/a	n/a	2927598	biphasic	RB11-RB12	145-146	6.0 mA	n/a	good	n/a
1433.203125	0.0002	electrical_stimulation	n/a	n/a	2935200	biphasic	RB11-RB12	145-146	6.0 mA	n/a	good	n/a
1456.6748046875	0.0002	electrical_stimulation	n/a	n/a	2983270	biphasic	RB12-RB13	146-147	6.0 mA	n/a	good	n/a
1459.85498046875	0.0002	electrical_stimulation	n/a	n/a	2989783	biphasic	RB12-RB13	146-147	6.0 mA	n/a	good	n/a
1463.2958984375	0.0002	electrical_stimulation	n/a	n/a	2996830	biphasic	RB12-RB13	146-147	6.0 mA	n/a	good	n/a
1466.2724609375	0.0002	electrical_stimulation	n/a	n/a	3002926	biphasic	RB12-RB13	146-147	6.0 mA	n/a	good	n/a
1469.90625	0.0002	electrical_stimulation	n/a	n/a	3010368	biphasic	RB12-RB13	146-147	6.0 mA	n/a	good	n/a
1473.248046875	0.0002	electrical_stimulation	n/a	n/a	3017212	biphasic	RB12-RB13	146-147	6.0 mA	n/a	good	n/a
1476.54296875	0.0002	electrical_stimulation	n/a	n/a	3023960	biphasic	RB12-RB13	146-147	6.0 mA	n/a	good	n/a
1479.68115234375	0.0002	electrical_stimulation	n/a	n/a	3030387	biphasic	RB12-RB13	146-147	6.0 mA	n/a	good	n/a
1482.751953125	0.0002	electrical_stimulation	n/a	n/a	3036676	biphasic	RB12-RB13	146-147	6.0 mA	n/a	good	n/a
1485.84375	0.0002	electrical_stimulation	n/a	n/a	3043008	biphasic	RB12-RB13	146-147	6.0 mA	n/a	good	n/a
1526.87548828125	0.0002	electrical_stimulation	n/a	n/a	3127041	biphasic	RFM1-RFM2	186-187	2.0 mA	n/a	good	n/a
1563.662109375	0.0002	electrical_stimulation	n/a	n/a	3202380	biphasic	RFM1-RFM2	186-187	6.0 mA	n/a	good	n/a
1567.13916015625	0.0002	electrical_stimulation	n/a	n/a	3209501	biphasic	RFM1-RFM2	186-187	6.0 mA	n/a	good	n/a
1571.3203125	0.0002	electrical_stimulation	n/a	n/a	3218064	biphasic	RFM1-RFM2	186-187	6.0 mA	n/a	good	n/a
1575.3349609375	0.0002	electrical_stimulation	n/a	n/a	3226286	biphasic	RFM1-RFM2	186-187	6.0 mA	n/a	good	n/a
1577.5087890625	0.0002	electrical_stimulation	n/a	n/a	3230738	biphasic	RFM1-RFM2	186-187	6.0 mA	n/a	good	n/a
1581.4921875	0.0002	electrical_stimulation	n/a	n/a	3238896	biphasic	RFM1-RFM2	186-187	6.0 mA	n/a	good	n/a
1585.10986328125	0.0002	electrical_stimulation	n/a	n/a	3246305	biphasic	RFM1-RFM2	186-187	6.0 mA	n/a	good	n/a
1588.248046875	0.0002	electrical_stimulation	n/a	n/a	3252732	biphasic	RFM1-RFM2	186-187	6.0 mA	n/a	good	n/a
1591.73583984375	0.0002	electrical_stimulation	n/a	n/a	3259875	biphasic	RFM1-RFM2	186-187	6.0 mA	n/a	good	n/a
1596.15673828125	0.0002	electrical_stimulation	n/a	n/a	3268929	biphasic	RFM1-RFM2	186-187	6.0 mA	n/a	good	n/a
1600.322265625	0.0002	electrical_stimulation	n/a	n/a	3277460	biphasic	RFM1-RFM2	186-187	6.0 mA	n/a	good	n/a
1625.5859375	0.0002	electrical_stimulation	n/a	n/a	3329200	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1629.5859375	0.0002	electrical_stimulation	n/a	n/a	3337392	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1633.07373046875	0.0002	electrical_stimulation	n/a	n/a	3344535	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1636.4736328125	0.0002	electrical_stimulation	n/a	n/a	3351498	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1640.7529296875	0.0002	electrical_stimulation	n/a	n/a	3360262	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1646.029296875	0.0002	electrical_stimulation	n/a	n/a	3371068	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1649.6572265625	0.0002	electrical_stimulation	n/a	n/a	3378498	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1656.75244140625	0.0002	electrical_stimulation	n/a	n/a	3393029	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1688.5126953125	0.0002	electrical_stimulation	n/a	n/a	3458074	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1692.22900390625	0.0002	electrical_stimulation	n/a	n/a	3465685	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1696.119140625	0.0002	electrical_stimulation	n/a	n/a	3473652	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1700.2314453125	0.0002	electrical_stimulation	n/a	n/a	3482074	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1702.7861328125	0.0002	electrical_stimulation	n/a	n/a	3487306	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1706.47802734375	0.0002	electrical_stimulation	n/a	n/a	3494867	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1709.54248046875	0.0002	electrical_stimulation	n/a	n/a	3501143	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1712.4052734375	0.0002	electrical_stimulation	n/a	n/a	3507006	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1715.33447265625	0.0002	electrical_stimulation	n/a	n/a	3513005	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1719.9541015625	0.0002	electrical_stimulation	n/a	n/a	3522466	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	good	n/a
1722.54443359375	0.0002	electrical_stimulation	n/a	n/a	3527771	biphasic	RFM2-RFM3	187-188	6.0 mA	n/a	bad	n/a
1783.5302734375	0.0002	electrical_stimulation	n/a	n/a	3652670	biphasic	RFM3-RFM4	188-189	6.0 mA	n/a	good	n/a
1786.9560546875	0.0002	electrical_stimulation	n/a	n/a	3659686	biphasic	RFM3-RFM4	188-189	6.0 mA	n/a	good	n/a
1790.03759765625	0.0002	electrical_stimulation	n/a	n/a	3665997	biphasic	RFM3-RFM4	188-189	6.0 mA	n/a	good	n/a
1793.73876953125	0.0002	electrical_stimulation	n/a	n/a	3673577	biphasic	RFM3-RFM4	188-189	6.0 mA	n/a	good	n/a
1796.58544921875	0.0002	electrical_stimulation	n/a	n/a	3679407	biphasic	RFM3-RFM4	188-189	6.0 mA	n/a	good	n/a
1799.85888671875	0.0002	electrical_stimulation	n/a	n/a	3686111	biphasic	RFM3-RFM4	188-189	6.0 mA	n/a	good	n/a
1803.2060546875	0.0002	electrical_stimulation	n/a	n/a	3692966	biphasic	RFM3-RFM4	188-189	6.0 mA	n/a	good	n/a
1806.43310546875	0.0002	electrical_stimulation	n/a	n/a	3699575	biphasic	RFM3-RFM4	188-189	6.0 mA	n/a	good	n/a
1809.759765625	0.0002	electrical_stimulation	n/a	n/a	3706388	biphasic	RFM3-RFM4	188-189	6.0 mA	n/a	good	n/a
1814.38330078125	0.0002	electrical_stimulation	n/a	n/a	3715857	biphasic	RFM3-RFM4	188-189	6.0 mA	n/a	good	n/a
1844.1943359375	0.0002	electrical_stimulation	n/a	n/a	3776910	biphasic	RFM9-RFM10	194-195	6.0 mA	n/a	good	n/a
1847.396484375	0.0002	electrical_stimulation	n/a	n/a	3783468	biphasic	RFM9-RFM10	194-195	6.0 mA	n/a	good	n/a
1850.2626953125	0.0002	electrical_stimulation	n/a	n/a	3789338	biphasic	RFM9-RFM10	194-195	6.0 mA	n/a	good	n/a
1853.7451171875	0.0002	electrical_stimulation	n/a	n/a	3796470	biphasic	RFM9-RFM10	194-195	6.0 mA	n/a	good	n/a
1856.93115234375	0.0002	electrical_stimulation	n/a	n/a	3802995	biphasic	RFM9-RFM10	194-195	6.0 mA	n/a	good	n/a
1859.9755859375	0.0002	electrical_stimulation	n/a	n/a	3809230	biphasic	RFM9-RFM10	194-195	6.0 mA	n/a	good	n/a
1863.35888671875	0.0002	electrical_stimulation	n/a	n/a	3816159	biphasic	RFM9-RFM10	194-195	6.0 mA	n/a	good	n/a
1866.84619140625	0.0002	electrical_stimulation	n/a	n/a	3823301	biphasic	RFM9-RFM10	194-195	6.0 mA	n/a	good	n/a
1870.14111328125	0.0002	electrical_stimulation	n/a	n/a	3830049	biphasic	RFM9-RFM10	194-195	6.0 mA	n/a	good	n/a
1873.93212890625	0.0002	electrical_stimulation	n/a	n/a	3837813	biphasic	RFM9-RFM10	194-195	6.0 mA	n/a	good	n/a
1896.6923828125	0.0002	electrical_stimulation	n/a	n/a	3884426	biphasic	RFM10-RFM11	195-196	6.0 mA	n/a	good	n/a
1899.42041015625	0.0002	electrical_stimulation	n/a	n/a	3890013	biphasic	RFM10-RFM11	195-196	6.0 mA	n/a	good	n/a
1902.5068359375	0.0002	electrical_stimulation	n/a	n/a	3896334	biphasic	RFM10-RFM11	195-196	6.0 mA	n/a	good	n/a
1906.16650390625	0.0002	electrical_stimulation	n/a	n/a	3903829	biphasic	RFM10-RFM11	195-196	6.0 mA	n/a	good	n/a
1909.3154296875	0.0002	electrical_stimulation	n/a	n/a	3910278	biphasic	RFM10-RFM11	195-196	6.0 mA	n/a	good	n/a
1912.380859375	0.0002	electrical_stimulation	n/a	n/a	3916556	biphasic	RFM10-RFM11	195-196	6.0 mA	n/a	good	n/a
1915.4775390625	0.0002	electrical_stimulation	n/a	n/a	3922898	biphasic	RFM10-RFM11	195-196	6.0 mA	n/a	good	n/a
1918.9970703125	0.0002	electrical_stimulation	n/a	n/a	3930106	biphasic	RFM10-RFM11	195-196	6.0 mA	n/a	good	n/a
1921.96826171875	0.0002	electrical_stimulation	n/a	n/a	3936191	biphasic	RFM10-RFM11	195-196	6.0 mA	n/a	good	n/a
1925.84716796875	0.0002	electrical_stimulation	n/a	n/a	3944135	biphasic	RFM10-RFM11	195-196	6.0 mA	n/a	good	n/a
1954.82861328125	0.0002	electrical_stimulation	n/a	n/a	4003489	biphasic	RFM11-RFM12	196-197	6.0 mA	n/a	good	n/a
1957.11767578125	0.0002	electrical_stimulation	n/a	n/a	4008177	biphasic	RFM11-RFM12	196-197	6.0 mA	n/a	good	n/a
1961.56982421875	0.0002	electrical_stimulation	n/a	n/a	4017295	biphasic	RFM11-RFM12	196-197	6.0 mA	n/a	good	n/a
1965.39111328125	0.0002	electrical_stimulation	n/a	n/a	4025121	biphasic	RFM11-RFM12	196-197	6.0 mA	n/a	good	n/a
1969.11865234375	0.0002	electrical_stimulation	n/a	n/a	4032755	biphasic	RFM11-RFM12	196-197	6.0 mA	n/a	good	n/a
1973.65966796875	0.0002	electrical_stimulation	n/a	n/a	4042055	biphasic	RFM11-RFM12	196-197	6.0 mA	n/a	good	n/a
1978.11669921875	0.0002	electrical_stimulation	n/a	n/a	4051183	biphasic	RFM11-RFM12	196-197	6.0 mA	n/a	good	n/a
1981.912109375	0.0002	electrical_stimulation	n/a	n/a	4058956	biphasic	RFM11-RFM12	196-197	6.0 mA	n/a	good	n/a
1985.6083984375	0.0002	electrical_stimulation	n/a	n/a	4066526	biphasic	RFM11-RFM12	196-197	6.0 mA	n/a	good	n/a
1989.0439453125	0.0002	electrical_stimulation	n/a	n/a	4073562	biphasic	RFM11-RFM12	196-197	6.0 mA	n/a	good	n/a
2013.27685546875	0.0002	electrical_stimulation	n/a	n/a	4123191	biphasic	RFM12-RFM13	197-198	6.0 mA	n/a	good	n/a
2016.93115234375	0.0002	electrical_stimulation	n/a	n/a	4130675	biphasic	RFM12-RFM13	197-198	6.0 mA	n/a	good	n/a
2020.7578125	0.0002	electrical_stimulation	n/a	n/a	4138512	biphasic	RFM12-RFM13	197-198	6.0 mA	n/a	good	n/a
2024.38134765625	0.0002	electrical_stimulation	n/a	n/a	4145933	biphasic	RFM12-RFM13	197-198	6.0 mA	n/a	good	n/a
2027.61865234375	0.0002	electrical_stimulation	n/a	n/a	4152563	biphasic	RFM12-RFM13	197-198	6.0 mA	n/a	good	n/a
2030.96533203125	0.0002	electrical_stimulation	n/a	n/a	4159417	biphasic	RFM12-RFM13	197-198	6.0 mA	n/a	good	n/a
2035.82958984375	0.0002	electrical_stimulation	n/a	n/a	4169379	biphasic	RFM12-RFM13	197-198	6.0 mA	n/a	good	n/a
2041.05859375	0.0002	electrical_stimulation	n/a	n/a	4180088	biphasic	RFM12-RFM13	197-198	6.0 mA	n/a	good	n/a
2045.0888671875	0.0002	electrical_stimulation	n/a	n/a	4188342	biphasic	RFM12-RFM13	197-198	6.0 mA	n/a	good	n/a
2049.5615234375	0.0002	electrical_stimulation	n/a	n/a	4197502	biphasic	RFM12-RFM13	197-198	6.0 mA	n/a	good	n/a
2052.63720703125	0.0002	electrical_stimulation	n/a	n/a	4203801	biphasic	RFM12-RFM13	197-198	6.0 mA	n/a	good	n/a
2113.49853515625	0.0002	electrical_stimulation	n/a	n/a	4328445	biphasic	RP1-RP2	168-169	6.0 mA	n/a	good	n/a
2116.53369140625	0.0002	electrical_stimulation	n/a	n/a	4334661	biphasic	RP1-RP2	168-169	6.0 mA	n/a	good	n/a
2119.43212890625	0.0002	electrical_stimulation	n/a	n/a	4340597	biphasic	RP1-RP2	168-169	6.0 mA	n/a	good	n/a
2122.49267578125	0.0002	electrical_stimulation	n/a	n/a	4346865	biphasic	RP1-RP2	168-169	6.0 mA	n/a	good	n/a
2124.86474609375	0.0002	electrical_stimulation	n/a	n/a	4351723	biphasic	RP1-RP2	168-169	6.0 mA	n/a	good	n/a
2128.34716796875	0.0002	electrical_stimulation	n/a	n/a	4358855	biphasic	RP1-RP2	168-169	6.0 mA	n/a	good	n/a
2132.220703125	0.0002	electrical_stimulation	n/a	n/a	4366788	biphasic	RP1-RP2	168-169	6.0 mA	n/a	good	n/a
2136.224609375	0.0002	electrical_stimulation	n/a	n/a	4374988	biphasic	RP1-RP2	168-169	6.0 mA	n/a	good	n/a
2140.15087890625	0.0002	electrical_stimulation	n/a	n/a	4383029	biphasic	RP1-RP2	168-169	6.0 mA	n/a	good	n/a
2143.7998046875	0.0002	electrical_stimulation	n/a	n/a	4390502	biphasic	RP1-RP2	168-169	6.0 mA	n/a	good	n/a
2178.44482421875	0.0002	electrical_stimulation	n/a	n/a	4461455	biphasic	RP2-RP3	169-170	6.0 mA	n/a	good	n/a
2181.89404296875	0.0002	electrical_stimulation	n/a	n/a	4468519	biphasic	RP2-RP3	169-170	6.0 mA	n/a	good	n/a
2184.77197265625	0.0002	electrical_stimulation	n/a	n/a	4474413	biphasic	RP2-RP3	169-170	6.0 mA	n/a	good	n/a
2187.52978515625	0.0002	electrical_stimulation	n/a	n/a	4480061	biphasic	RP2-RP3	169-170	6.0 mA	n/a	good	n/a
2190.51171875	0.0002	electrical_stimulation	n/a	n/a	4486168	biphasic	RP2-RP3	169-170	6.0 mA	n/a	good	n/a
2205.36474609375	0.0002	electrical_stimulation	n/a	n/a	4516587	biphasic	RP2-RP3	169-170	6.0 mA	n/a	good	n/a
2209.06591796875	0.0002	electrical_stimulation	n/a	n/a	4524167	biphasic	RP2-RP3	169-170	6.0 mA	n/a	good	n/a
2212.43408203125	0.0002	electrical_stimulation	n/a	n/a	4531065	biphasic	RP2-RP3	169-170	6.0 mA	n/a	good	n/a
2215.369140625	0.0002	electrical_stimulation	n/a	n/a	4537076	biphasic	RP2-RP3	169-170	6.0 mA	n/a	good	n/a
2218.6015625	0.0002	electrical_stimulation	n/a	n/a	4543696	biphasic	RP2-RP3	169-170	6.0 mA	n/a	good	n/a
2246.92236328125	0.0002	electrical_stimulation	n/a	n/a	4601697	biphasic	RP3-RP4	170-171	6.0 mA	n/a	good	n/a
2250.2158203125	0.0002	electrical_stimulation	n/a	n/a	4608442	biphasic	RP3-RP4	170-171	6.0 mA	n/a	good	n/a
2255.82666015625	0.0002	electrical_stimulation	n/a	n/a	4619933	biphasic	RP3-RP4	170-171	6.0 mA	n/a	good	n/a
2259.66259765625	0.0002	electrical_stimulation	n/a	n/a	4627789	biphasic	RP3-RP4	170-171	6.0 mA	n/a	good	n/a
2263.22314453125	0.0002	electrical_stimulation	n/a	n/a	4635081	biphasic	RP3-RP4	170-171	6.0 mA	n/a	good	n/a
2265.9873046875	0.0002	electrical_stimulation	n/a	n/a	4640742	biphasic	RP3-RP4	170-171	6.0 mA	n/a	good	n/a
2268.7861328125	0.0002	electrical_stimulation	n/a	n/a	4646474	biphasic	RP3-RP4	170-171	6.0 mA	n/a	good	n/a
2273.33740234375	0.0002	electrical_stimulation	n/a	n/a	4655795	biphasic	RP3-RP4	170-171	6.0 mA	n/a	good	n/a
2277.09619140625	0.0002	electrical_stimulation	n/a	n/a	4663493	biphasic	RP3-RP4	170-171	6.0 mA	n/a	good	n/a
2298.41552734375	0.0002	electrical_stimulation	n/a	n/a	4707155	biphasic	RP4-RP5	171-172	6.0 mA	n/a	good	n/a
2301.06298828125	0.0002	electrical_stimulation	n/a	n/a	4712577	biphasic	RP4-RP5	171-172	6.0 mA	n/a	good	n/a
2304.25341796875	0.0002	electrical_stimulation	n/a	n/a	4719111	biphasic	RP4-RP5	171-172	6.0 mA	n/a	good	n/a
2307.15283203125	0.0002	electrical_stimulation	n/a	n/a	4725049	biphasic	RP4-RP5	171-172	6.0 mA	n/a	good	n/a
2311.359375	0.0002	electrical_stimulation	n/a	n/a	4733664	biphasic	RP4-RP5	171-172	6.0 mA	n/a	good	n/a
2315.29052734375	0.0002	electrical_stimulation	n/a	n/a	4741715	biphasic	RP4-RP5	171-172	6.0 mA	n/a	good	n/a
2317.94384765625	0.0002	electrical_stimulation	n/a	n/a	4747149	biphasic	RP4-RP5	171-172	6.0 mA	n/a	good	n/a
2324.564453125	0.0002	electrical_stimulation	n/a	n/a	4760708	biphasic	RP4-RP5	171-172	6.0 mA	n/a	good	n/a
2329.38720703125	0.0002	electrical_stimulation	n/a	n/a	4770585	biphasic	RP4-RP5	171-172	6.0 mA	n/a	good	n/a
2332.35888671875	0.0002	electrical_stimulation	n/a	n/a	4776671	biphasic	RP4-RP5	171-172	6.0 mA	n/a	good	n/a
2335.23095703125	0.0002	electrical_stimulation	n/a	n/a	4782553	biphasic	RP4-RP5	171-172	6.0 mA	n/a	good	n/a
2375.85400390625	0.0002	electrical_stimulation	n/a	n/a	4865749	biphasic	RP5-RP6	172-173	6.0 mA	n/a	good	n/a
2379.3212890625	0.0002	electrical_stimulation	n/a	n/a	4872850	biphasic	RP5-RP6	172-173	6.0 mA	n/a	good	n/a
2382.986328125	0.0002	electrical_stimulation	n/a	n/a	4880356	biphasic	RP5-RP6	172-173	6.0 mA	n/a	good	n/a
2386.26513671875	0.0002	electrical_stimulation	n/a	n/a	4887071	biphasic	RP5-RP6	172-173	6.0 mA	n/a	good	n/a
2389.25244140625	0.0002	electrical_stimulation	n/a	n/a	4893189	biphasic	RP5-RP6	172-173	6.0 mA	n/a	good	n/a
2392.66845703125	0.0002	electrical_stimulation	n/a	n/a	4900185	biphasic	RP5-RP6	172-173	6.0 mA	n/a	good	n/a
2395.9833984375	0.0002	electrical_stimulation	n/a	n/a	4906974	biphasic	RP5-RP6	172-173	6.0 mA	n/a	good	n/a
2399.5908203125	0.0002	electrical_stimulation	n/a	n/a	4914362	biphasic	RP5-RP6	172-173	6.0 mA	n/a	good	n/a
2402.3017578125	0.0002	electrical_stimulation	n/a	n/a	4919914	biphasic	RP5-RP6	172-173	6.0 mA	n/a	good	n/a
2405.748046875	0.0002	electrical_stimulation	n/a	n/a	4926972	biphasic	RP5-RP6	172-173	6.0 mA	n/a	good	n/a
2409.50146484375	0.0002	electrical_stimulation	n/a	n/a	4934659	biphasic	RP5-RP6	172-173	6.0 mA	n/a	good	n/a
2504.46142578125	0.0002	electrical_stimulation	n/a	n/a	5129137	biphasic	RV1-RV2	150-151	6.0 mA	n/a	good	n/a
2512.5263671875	0.0002	electrical_stimulation	n/a	n/a	5145654	biphasic	RV1-RV2	150-151	6.0 mA	n/a	good	n/a
2518.50830078125	0.0002	electrical_stimulation	n/a	n/a	5157905	biphasic	RV1-RV2	150-151	6.0 mA	n/a	good	n/a
2523.0859375	0.0002	electrical_stimulation	n/a	n/a	5167280	biphasic	RV1-RV2	150-151	6.0 mA	n/a	good	n/a
2527.8349609375	0.0002	electrical_stimulation	n/a	n/a	5177006	biphasic	RV1-RV2	150-151	6.0 mA	n/a	good	n/a
